est_time_microsecs,motion_detected
109108366.72,0
109225454.24,0
109342541.76,0
109459629.28,0
109576716.8,0
109693804.32,0
109810891.84,0
109927979.36,0
110045066.88,0
110162154.4,0
110279241.92,0
110396329.44,0
110513416.96,0
110630504.48,0
110747592.0,0
110864679.52,0
110981767.04,0
111098854.56,0
111215942.08,0
111333029.6,0
111450117.12,0
111567204.64,0
111684292.16,0
111801379.68,0
111918467.2,0
112035554.72,0
112152642.24,0
112269729.76,0
112386817.28,0
112503904.8,0
112620992.32,0
112738079.84,0
112855167.36,0
112972254.88,0
113089342.4,0
113206429.92,0
113323517.44,0
113440604.96,0
113557692.48,0
113674780.0,0
113754599.0,0
113831110.0,0
113907486.0,0
113987889.0,0
114074766.0,0
114163000.0,0
114248239.0,0
114326571.0,0
114407567.0,0
114501256.0,0
114594639.0,0
114713429.0,0
114836787.0,0
114956368.0,0
115080179.0,0
115206614.0,0
115322638.0,0
115450212.0,0
115565582.0,0
115726541.0,0
115842596.0,0
115970577.0,0
116086473.0,0
116212639.0,0
116332055.0,0
116455955.0,0
116575193.0,0
116698843.0,0
116818631.0,0
116979288.0,0
117103135.0,0
117222554.0,0
117346416.0,0
117466191.0,0
117589980.0,0
117713512.0,0
117832993.0,0
117956771.0,0
118084441.0,1
118236802.0,0
118360218.0,0
118476042.0,0
118603328.0,0
118719288.0,0
118839407.0,1
118959348.0,1
119075238.0,0
119199021.0,0
119314699.0,0
119476311.0,1
119591844.0,1
119708227.0,0
119831068.0,0
119948027.0,0
120072243.0,1
120197537.0,1
120312843.0,0
120440832.0,1
120556620.0,1
120672671.62,0
120788723.24,0
120904774.86,0
121020826.48,0
121136878.1,0
121252929.72,0
121368981.34,0
121485032.96,0
121601084.58,0
121717136.2,0
121833187.82,0
121949239.44,0
122065291.06,0
122181342.68,0
122297394.3,0
122413445.92,0
122529497.54,0
122645549.16,0
122761600.78,0
122877652.4,0
122993704.02,0
123109755.64,0
123225807.26,0
123341858.88,0
123457910.5,0
123573962.12,0
123690013.74,0
123806065.36,0
123922116.98,0
124038168.6,0
124154220.22,0
124270271.84,0
124386323.46,0
124502375.08,0
124618426.7,0
124734478.32,0
124850529.94,0
124966581.56,0
125082633.18,0
125198684.8,0
125314736.42,0
125430788.04,0
125546839.66,0
125662891.28,0
125778942.9,0
125894994.52,0
126011046.14,0
126127097.76,0
126243149.38,0
126359201.0,0
126446029.0,0
126522620.0,0
126605461.0,0
126681775.0,0
126764722.0,0
126841158.0,0
126923991.0,0
127000286.0,0
127076193.0,0
127174348.0,0
127283502.0,0
127402427.0,0
127518254.0,0
127644387.0,0
127763736.0,0
127887516.0,0
128006776.0,0
128130424.0,0
128250206.0,0
128406727.0,0
128534615.0,0
128649979.0,0
128769891.0,0
128893776.0,0
129009741.0,0
129137446.0,0
129253341.0,0
129380437.0,0
129499829.0,0
129660880.0,0
129776799.0,0
129900161.0,0
130019405.0,0
130134961.0,0
130261127.0,0
130377621.0,0
130505278.0,0
130625249.0,0
130749032.0,0
130900888.0,0
131017916.0,0
131141524.0,0
131260922.0,0
131384650.0,0
131504275.0,0
131623778.0,0
131739736.0,0
131863036.0,0
131978726.0,0
132139713.0,0
132259293.0,0
132378525.0,0
132501627.0,0
132617504.0,0
132744726.0,0
132860101.0,0
132987999.0,0
133106465.0,0
133230195.0,0
133346339.62,0
133462484.24,0
133578628.86,0
133694773.48,0
133810918.1,0
133927062.72,0
134043207.34,0
134159351.96,0
134275496.58,0
134391641.2,0
134507785.82,0
134623930.44,0
134740075.06,0
134856219.68,0
134972364.3,0
135088508.92,0
135204653.54,0
135320798.16,0
135436942.78,0
135553087.4,0
135669232.02,0
135785376.64,0
135901521.26,0
136017665.88,0
136133810.5,0
136249955.12,0
136366099.74,0
136482244.36,0
136598388.98,0
136714533.6,0
136830678.22,0
136946822.84,0
137062967.46,0
137179112.08,0
137295256.7,0
137411401.32,0
137527545.94,0
137643690.56,0
137759835.18,0
137875979.8,0
137992124.42,0
138108269.04,0
138224413.66,0
138340558.28,0
138456702.9,0
138572847.52,0
138688992.14,0
138805136.76,0
138921281.38,0
139037426.0,0
139117541.0,0
139193914.0,0
139270447.0,0
139353838.0,0
139430492.0,0
139510365.0,0
139597217.0,0
139673689.0,0
139753880.0,0
139848834.0,0
139940260.0,0
140055305.0,0
140182775.0,0
140302173.0,0
140416803.0,0
140539239.0,0
140654731.0,0
140768871.0,0
140891990.0,0
141056228.0,0
141174529.0,0
141298064.0,0
141424373.0,0
141539528.0,0
141652860.0,0
141775953.0,0
141902400.0,0
142028510.0,0
142149116.0,0
142304284.0,0
142431118.0,0
142557093.0,0
142675816.0,0
142795155.0,0
142917872.0,0
143033177.0,0
143160607.0,0
143280009.0,0
143403474.0,0
143563862.0,0
143677555.0,0
143791535.0,1
143911344.0,1
144026965.0,0
144150773.0,1
144266656.0,1
144394337.0,0
144514272.0,0
144638119.0,0
144791133.0,0
144914958.0,0
145039339.0,0
145154997.0,0
145282801.0,0
145398332.0,0
145516586.0,0
145643805.0,0
145759091.0,0
145886823.0,0
146003097.22,0
146119371.44,0
146235645.66,0
146351919.88,0
146468194.1,0
146584468.32,0
146700742.54,0
146817016.76,0
146933290.98,0
147049565.2,0
147165839.42,0
147282113.64,0
147398387.86,0
147514662.08,0
147630936.3,0
147747210.52,0
147863484.74,0
147979758.96,0
148096033.18,0
148212307.4,0
148328581.62,0
148444855.84,0
148561130.06,0
148677404.28,0
148793678.5,0
148909952.72,0
149026226.94,0
149142501.16,0
149258775.38,0
149375049.6,0
149491323.82,0
149607598.04,0
149723872.26,0
149840146.48,0
149956420.7,0
150072694.92,0
150188969.14,0
150305243.36,0
150421517.58,0
150537791.8,0
150654066.02,0
150770340.24,0
150886614.46,0
151002888.68,0
151119162.9,0
151235437.12,0
151351711.34,0
151467985.56,0
151584259.78,0
151700534.0,1
151780810.0,1
151867718.0,0
151944129.0,0
152024088.0,0
152100814.0,0
152177450.0,1
152253994.0,1
152337741.0,1
152421218.0,0
152519474.0,0
152605473.0,0
152721233.0,0
152840537.0,0
152955207.0,0
153083881.0,0
153198432.0,0
153325846.0,0
153444302.0,0
153559449.0,0
153720162.0,0
153846645.0,0
153962511.0,0
154089549.0,0
154205935.0,1
154333402.0,1
154451852.0,0
154574990.0,0
154700770.0,0
154820600.0,0
154976597.0,0
155103730.0,0
155224652.0,0
155347609.0,1
155467053.0,1
155589957.0,0
155716616.0,0
155832297.0,0
155955358.0,0
156071092.0,1
156223175.0,1
156338857.0,0
156453118.0,0
156579816.0,0
156698575.0,0
156813485.0,1
156941493.0,1
157059402.0,0
157175175.0,0
157294461.0,0
157446697.0,0
157570409.0,0
157686219.0,0
157813954.0,0
157929774.0,0
158057078.0,0
158172302.0,0
158300214.0,0
158415602.0,0
158543285.0,0
158660278.56,0
158777272.12,0
158894265.68,0
159011259.24,0
159128252.8,0
159245246.36,0
159362239.92,0
159479233.48,0
159596227.04,0
159713220.6,0
159830214.16,0
159947207.72,0
160064201.28,0
160181194.84,0
160298188.4,0
160415181.96,0
160532175.52,0
160649169.08,0
160766162.64,0
160883156.2,0
161000149.76,0
161117143.32,0
161234136.88,0
161351130.44,0
161468124.0,0
161585117.56,0
161702111.12,0
161819104.68,0
161936098.24,0
162053091.8,0
162170085.36,0
162287078.92,0
162404072.48,0
162521066.04,0
162638059.6,0
162755053.16,0
162872046.72,0
162989040.28,0
163106033.84,0
163223027.4,0
163340020.96,0
163457014.52,0
163574008.08,0
163691001.64,0
163807995.2,0
163924988.76,0
164041982.32,0
164158975.88,0
164275969.44,0
164392963.0,0
164472747.0,0
164549589.0,0
164633029.0,0
164716903.0,0
164793215.0,0
164881285.0,0
164968398.0,0
165044869.0,0
165124874.0,0
165226554.0,0
165353001.0,0
165470843.0,0
165589467.0,0
165708721.0,0
165830606.0,0
165950519.0,0
166068906.0,0
166191575.0,0
166310969.0,0
166462513.0,0
166585780.0,0
166711968.0,0
166827820.0,0
166955576.0,0
167074889.0,0
167198324.0,0
167314027.0,0
167441252.0,0
167562208.0,0
167726732.0,0
167846043.0,0
167969826.0,0
168088342.0,0
168203558.0,0
168330969.0,0
168447130.0,0
168563817.0,0
168691097.0,0
168809488.0,0
168961732.0,0
169084729.0,0
169211060.0,0
169329993.0,0
169449003.0,0
169567080.0,0
169690200.0,0
169808119.0,0
169922732.0,0
170049725.0,0
170211626.0,0
170307251.0,0
170421988.0,0
170545791.0,0
170670696.0,0
170786335.0,0
170913649.0,0
171032916.0,0
171156758.0,0
171275984.0,0
171391569.88235295,0
171507155.7647059,0
171622741.6470588,0
171738327.52941176,0
171853913.4117647,0
171969499.29411766,0
172085085.17647058,0
172200671.05882353,0
172316256.94117647,0
172431842.82352942,0
172547428.70588234,0
172663014.5882353,0
172778600.47058824,0
172894186.3529412,0
173009772.2352941,0
173125358.11764705,0
173240944.0,0
173356529.88235295,0
173472115.7647059,0
173587701.6470588,0
173703287.52941176,0
173818873.4117647,0
173934459.29411766,0
174050045.17647058,0
174165631.05882353,0
174281216.94117647,0
174396802.82352942,0
174512388.70588234,0
174627974.5882353,0
174743560.47058824,0
174859146.3529412,0
174974732.2352941,0
175090318.11764705,0
175205904.0,0
175321489.88235295,0
175437075.7647059,0
175552661.6470588,0
175668247.52941176,0
175783833.4117647,0
175899419.29411766,0
176015005.17647058,0
176130591.05882353,0
176246176.94117647,0
176361762.82352942,0
176477348.70588234,0
176592934.5882353,0
176708520.47058824,0
176824106.3529412,0
176939692.2352941,0
177055278.11764705,0
177170864.0,0
177247419.0,0
177330826.0,0
177407156.0,0
177490519.0,0
177566898.0,0
177646966.0,0
177733797.0,0
177817595.0,0
177894052.0,0
177992350.0,0
178092239.0,0
178219944.0,0
178335831.0,0
178463059.0,0
178578504.0,0
178706263.0,0
178821506.0,0
178949411.0,0
179065046.0,0
179226589.0,0
179351131.0,0
179469885.0,0
179585303.0,0
179712531.0,0
179827956.0,0
179955644.0,0
180070847.0,0
180198710.0,0
180314351.0,0
180470322.0,0
180593740.0,0
180713496.0,0
180829338.0,0
180953060.0,0
181068925.0,0
181196732.0,0
181315897.0,0
181439518.0,0
181555229.0,0
181715950.0,0
181835763.0,0
181955016.0,0
182078092.0,0
182193791.0,0
182313786.0,0
182433060.0,0
182548861.0,0
182672585.0,0
182788447.0,0
182940145.0,0
183067517.0,0
183182764.0,0
183310804.0,0
183429336.0,0
183549025.0,0
183664785.0,0
183788120.0,0
183903671.0,0
184022244.0,0
184138525.02,0
184254806.04,0
184371087.06,0
184487368.08,0
184603649.1,0
184719930.12,0
184836211.14,0
184952492.16,0
185068773.18,0
185185054.2,0
185301335.22,0
185417616.24,0
185533897.26,0
185650178.28,0
185766459.3,0
185882740.32,0
185999021.34,0
186115302.36,0
186231583.38,0
186347864.4,0
186464145.42,0
186580426.44,0
186696707.46,0
186812988.48,0
186929269.5,0
187045550.52,0
187161831.54,0
187278112.56,0
187394393.58,0
187510674.6,0
187626955.62,0
187743236.64,0
187859517.66,0
187975798.68,0
188092079.7,0
188208360.72,0
188324641.74,0
188440922.76,0
188557203.78,0
188673484.8,0
188789765.82,0
188906046.84,0
189022327.86,0
189138608.88,0
189254889.9,0
189371170.92,0
189487451.94,0
189603732.96,0
189720013.98,0
189836295.0,0
189912576.0,0
189995894.0,0
190079434.0,0
190156066.0,0
190236102.0,0
190322900.0,0
190399274.0,0
190479132.0,0
190566053.0,0
190664184.0,0
190740447.0,0
190867644.0,0
190982818.0,0
191110673.0,0
191226740.0,1
191346283.0,1
191465951.0,0
191581756.0,0
191705796.0,0
191859002.0,0
191982279.0,0
192097974.0,0
192225654.0,0
192344991.0,0
192468805.0,0
192584524.0,0
192712324.0,0
192828094.0,0
192955480.0,0
193108244.0,0
193231999.0,0
193347939.0,0
193475827.0,0
193596325.0,0
193719639.0,0
193835546.0,0
193955408.0,0
194078735.0,0
194198524.0,0
194359462.0,0
194475426.0,0
194598724.0,0
194718514.0,1
194842709.0,1
194962984.0,0
195086087.0,0
195201773.0,0
195329844.0,0
195445736.0,0
195606744.0,0
195722257.0,0
195849041.0,0
195964690.0,0
196088138.0,1
196204456.0,1
196326986.0,0
196442828.0,0
196570160.0,0
196696497.0,0
196812908.94,0
196929320.88,0
197045732.82,0
197162144.76,0
197278556.7,0
197394968.64,0
197511380.58,0
197627792.52,0
197744204.46,0
197860616.4,0
197977028.34,0
198093440.28,0
198209852.22,0
198326264.16,0
198442676.1,0
198559088.04,0
198675499.98,0
198791911.92,0
198908323.86,0
199024735.8,0
199141147.74,0
199257559.68,0
199373971.62,0
199490383.56,0
199606795.5,0
199723207.44,0
199839619.38,0
